,SNo,Date,RegionCode,RegionName,ProvinceCode,ProvinceName,ProvinceAbbreviation,Latitude,Longitude,TotalPositiveCases
23464,23464,2020-08-16T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,390
23463,23463,2020-08-16T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,610
23462,23462,2020-08-16T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,681
31808,31808,2020-10-11T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,872
26739,26739,2020-09-07T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,382
26740,26740,2020-09-07T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,714
26741,26741,2020-09-07T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,701
26742,26742,2020-09-07T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,477
9814,9814,2020-05-10T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,381
9813,9813,2020-05-10T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,504
9812,9812,2020-05-10T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,605
9811,9811,2020-05-10T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,270
9810,9810,2020-05-10T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1413
9809,9809,2020-05-10T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1111
31807,31807,2020-10-11T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,889
31806,31806,2020-10-11T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,803
31805,31805,2020-10-11T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,723
31804,31804,2020-10-11T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,3789
31803,31803,2020-10-11T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,2363
5590,5590,2020-04-07T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,177
5589,5589,2020-04-07T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,384
5588,5588,2020-04-07T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,262
5587,5587,2020-04-07T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,192
5586,5586,2020-04-07T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,834
5585,5585,2020-04-07T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,635
23459,23459,2020-08-16T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1267
23460,23460,2020-08-16T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1586
23461,23461,2020-08-16T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,290
26737,26737,2020-09-07T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1440
33442,33442,2020-10-22T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,3043
10965,10965,2020-05-19T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,509
28082,28082,2020-09-16T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,732
33147,33147,2020-10-20T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,907
33148,33148,2020-10-20T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,964
33149,33149,2020-10-20T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,1122
38362,38362,2020-11-24T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,3223
38363,38363,2020-11-24T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,3513
38364,38364,2020-11-24T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,5219
9942,9942,2020-05-11T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,381
9941,9941,2020-05-11T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,505
9940,9940,2020-05-11T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,605
9939,9939,2020-05-11T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,271
9938,9938,2020-05-11T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1420
33146,33146,2020-10-20T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,1003
9937,9937,2020-05-11T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1116
5841,5841,2020-04-09T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,701
19590,19590,2020-07-21T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,382
19589,19589,2020-07-21T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,527
19588,19588,2020-07-21T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,669
19587,19587,2020-07-21T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
26593,26593,2020-09-06T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,472
26592,26592,2020-09-06T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,700
26591,26591,2020-09-06T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,714
26590,26590,2020-09-06T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,382
26589,26589,2020-09-06T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,2113
26588,26588,2020-09-06T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1426
27934,27934,2020-09-15T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,525
33145,33145,2020-10-20T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,5060
33144,33144,2020-10-20T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,2850
38361,38361,2020-11-24T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,5201
35827,35827,2020-11-07T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,9946
35828,35828,2020-11-07T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,2519
35829,35829,2020-11-07T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,1778
35830,35830,2020-11-07T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,1792
38359,38359,2020-11-24T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,10743
38360,38360,2020-11-24T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,17833
31957,31957,2020-10-12T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,896
31956,31956,2020-10-12T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,893
31955,31955,2020-10-12T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,803
16163,16163,2020-06-28T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,380
16162,16162,2020-06-28T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,521
16161,16161,2020-06-28T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,659
16160,16160,2020-06-28T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
16159,16159,2020-06-28T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1491
16158,16158,2020-06-28T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1170
31954,31954,2020-10-12T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,730
13654,13654,2020-06-09T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,380
13653,13653,2020-06-09T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,519
13652,13652,2020-06-09T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,654
13651,13651,2020-06-09T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
13650,13650,2020-06-09T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1488
13649,13649,2020-06-09T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1162
31953,31953,2020-10-12T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,3903
31952,31952,2020-10-12T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,2367
36572,36572,2020-11-12T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,12317
19586,19586,2020-07-21T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1497
28083,28083,2020-09-16T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,536
2902,2902,2020-03-17T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,23
2900,2900,2020-03-17T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,52
1494,1494,2020-03-06T18:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,1
39106,39106,2020-11-29T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,6246
39107,39107,2020-11-29T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,3750
39108,39108,2020-11-29T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,4054
39109,39109,2020-11-29T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,6099
27929,27929,2020-09-15T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1555
10966,10966,2020-05-19T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,381
23166,23166,2020-08-14T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,390
23165,23165,2020-08-14T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,606
23164,23164,2020-08-14T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,681
23163,23163,2020-08-14T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,288
5713,5713,2020-04-08T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,652
23162,23162,2020-08-14T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1571
2898,2898,2020-03-17T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,95
2897,2897,2020-03-17T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,91
1617,1617,2020-03-07T18:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,9
17052,17052,2020-07-04T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1169
17053,17053,2020-07-04T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1494
17054,17054,2020-07-04T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
17055,17055,2020-07-04T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,660
28078,28078,2020-09-16T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1577
28079,28079,2020-09-16T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,2572
28080,28080,2020-09-16T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,474
28081,28081,2020-09-16T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,745
23161,23161,2020-08-14T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1253
5714,5714,2020-04-08T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,861
5715,5715,2020-04-08T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,201
5716,5716,2020-04-08T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,284
2899,2899,2020-03-17T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,17
20479,20479,2020-07-27T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1181
20480,20480,2020-07-27T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1502
20481,20481,2020-07-27T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
20482,20482,2020-07-27T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,671
20483,20483,2020-07-27T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,545
20484,20484,2020-07-27T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,382
19585,19585,2020-07-21T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1171
36571,36571,2020-11-12T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,7127
1493,1493,2020-03-06T18:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,3
11089,11089,2020-05-20T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1131
11090,11090,2020-05-20T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1443
11091,11091,2020-05-20T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,276
11092,11092,2020-05-20T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,635
11093,11093,2020-05-20T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,509
11094,11094,2020-05-20T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,383
5842,5842,2020-04-09T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,870
27933,27933,2020-09-15T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,723
27932,27932,2020-09-15T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,741
27931,27931,2020-09-15T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,470
27930,27930,2020-09-15T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,2521
39104,39104,2020-11-29T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,12391
39105,39105,2020-11-29T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,20324
5718,5718,2020-04-08T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,212
5717,5717,2020-04-08T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,389
2901,2901,2020-03-17T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,62
33443,33443,2020-10-22T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,5361
33444,33444,2020-10-22T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,1147
33445,33445,2020-10-22T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,955
39254,39254,2020-11-30T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,20839
39255,39255,2020-11-30T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,6408
39256,39256,2020-11-30T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,3819
39257,39257,2020-11-30T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,4119
39258,39258,2020-11-30T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,6186
20334,20334,2020-07-26T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,543
20333,20333,2020-07-26T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,671
20332,20332,2020-07-26T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
20331,20331,2020-07-26T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1502
20330,20330,2020-07-26T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1180
6993,6993,2020-04-18T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,822
39253,39253,2020-11-30T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,12589
6994,6994,2020-04-18T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1075
6996,6996,2020-04-18T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,458
6997,6997,2020-04-18T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,443
6998,6998,2020-04-18T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,335
5334,5334,2020-04-05T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,138
5333,5333,2020-04-05T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,368
5332,5332,2020-04-05T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,246
5331,5331,2020-04-05T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,182
5330,5330,2020-04-05T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,790
5329,5329,2020-04-05T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,564
36720,36720,2020-11-13T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,7396
36721,36721,2020-11-13T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,12789
6995,6995,2020-04-18T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,239
31654,31654,2020-10-10T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,2268
31655,31655,2020-10-10T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,3718
31656,31656,2020-10-10T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,713
28378,28378,2020-09-18T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,490
38066,38066,2020-11-22T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,4833
11473,11473,2020-05-23T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1135
11474,11474,2020-05-23T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1462
11475,11475,2020-05-23T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,278
11476,11476,2020-05-23T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,651
11477,11477,2020-05-23T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,511
11478,11478,2020-05-23T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,381
28379,28379,2020-09-18T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,753
28380,28380,2020-09-18T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,743
28381,28381,2020-09-18T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,551
38065,38065,2020-11-22T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,3388
38064,38064,2020-11-22T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,2995
38063,38063,2020-11-22T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,4920
38062,38062,2020-11-22T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,16892
38061,38061,2020-11-22T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,10168
33591,33591,2020-10-23T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,3219
33592,33592,2020-10-23T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,5595
33593,33593,2020-10-23T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,1212
33594,33594,2020-10-23T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,985
33595,33595,2020-10-23T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,1012
33596,33596,2020-10-23T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,1271
3414,3414,2020-03-21T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,32
20335,20335,2020-07-26T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,382
31657,31657,2020-10-10T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,799
36722,36722,2020-11-13T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,3385
28377,28377,2020-09-18T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,2640
1745,1745,2020-03-08T18:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,16
1747,1747,2020-03-08T18:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,3
11601,11601,2020-05-24T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1142
11602,11602,2020-05-24T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1465
11603,11603,2020-05-24T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,278
11604,11604,2020-05-24T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,652
11605,11605,2020-05-24T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,511
11606,11606,2020-05-24T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,381
19287,19287,2020-07-19T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1171
13910,13910,2020-06-11T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,380
15716,15716,2020-06-25T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,380
15715,15715,2020-06-25T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,520
15714,15714,2020-06-25T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,659
19288,19288,2020-07-19T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1498
15713,15713,2020-06-25T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
15711,15711,2020-06-25T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1170
14545,14545,2020-06-16T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1164
3665,3665,2020-03-23T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,226
3666,3666,2020-03-23T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,268
3667,3667,2020-03-23T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,46
3668,3668,2020-03-23T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,102
3669,3669,2020-03-23T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,149
3670,3670,2020-03-23T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,59
33740,33740,2020-10-24T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,3342
33741,33741,2020-10-24T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,5879
33742,33742,2020-10-24T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,1272
15712,15712,2020-06-25T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1491
19289,19289,2020-07-19T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
19290,19290,2020-07-19T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,668
19291,19291,2020-07-19T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,527
32101,32101,2020-10-13T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,2407
32102,32102,2020-10-13T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,3995
32103,32103,2020-10-13T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,748
32104,32104,2020-10-13T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,804
32105,32105,2020-10-13T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,900
25997,25997,2020-09-02T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,449
25996,25996,2020-09-02T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,675
25995,25995,2020-09-02T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,706
25994,25994,2020-09-02T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,323
25993,25993,2020-09-02T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1964
25992,25992,2020-09-02T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1386
1748,1748,2020-03-08T18:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,3
1749,1749,2020-03-08T18:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,10
1750,1750,2020-03-08T18:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,3
32106,32106,2020-10-13T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,914
9558,9558,2020-05-08T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,379
9557,9557,2020-05-08T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,503
9556,9556,2020-05-08T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,600
9555,9555,2020-05-08T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,270
31062,31062,2020-10-06T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,829
9553,9553,2020-05-08T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1103
726,726,2020-02-29T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,0
38960,38960,2020-11-28T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,6002
38959,38959,2020-11-28T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,4000
19292,19292,2020-07-19T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,382
1746,1746,2020-03-08T18:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,5
28376,28376,2020-09-18T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1606
13909,13909,2020-06-11T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,519
13908,13908,2020-06-11T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,654
19441,19441,2020-07-20T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,382
19440,19440,2020-07-20T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,527
19439,19439,2020-07-20T17:00:00,16,Puglia,74,Brindisi,BR,40.63848545,17.94601575,669
19438,19438,2020-07-20T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,281
19437,19437,2020-07-20T17:00:00,16,Puglia,72,Bari,BA,41.12559576,16.86736689,1498
33446,33446,2020-10-22T17:00:00,16,Puglia,75,Lecce,LE,40.35354285,18.1718973,993
33447,33447,2020-10-22T17:00:00,16,Puglia,110,Barletta-Andria-Trani,BT,41.22705039,16.29520432,1213
19436,19436,2020-07-20T17:00:00,16,Puglia,71,Foggia,FG,41.46226865,15.54305094,1171
3027,3027,2020-03-18T17:00:00,16,Puglia,73,Taranto,TA,40.47354739,17.23237181,19
